,product_category(1),product_category(2),product_category(3),product_category(4),product_category(5),product_category(6)
82944,3,18,25,512,442,89
82945,8,33,699,910,442,89
82946,22,145,699,910,442,89
82947,22,145,699,910,442,89
82948,12,30,37,65,68,89
82949,4,14,13,83,442,89
82950,4,5,79,204,442,89
82951,1,9,66,910,442,89
82952,4,28,175,141,442,89
82953,22,145,699,910,442,89
82954,3,18,18,26,442,89
82955,22,145,699,910,442,89
82956,3,16,16,910,442,89
82957,10,25,45,181,442,89
82958,22,145,699,910,442,89
82959,1,1,699,910,442,89
82960,7,98,699,910,442,89
82961,22,145,699,910,442,89
82962,4,14,13,11,442,89
82963,8,11,10,910,442,89
82964,4,14,13,6,442,89
82965,22,145,699,910,442,89
82966,1,9,66,910,442,89
82967,22,145,699,910,442,89
82968,12,30,291,572,259,89
82969,22,145,699,910,442,89
82970,3,3,2,5,1,89
82971,22,145,699,910,442,89
82972,22,145,699,910,442,89
82973,8,11,10,910,442,89
82974,4,48,186,910,442,89
82975,22,145,699,910,442,89
82976,22,145,699,910,442,89
82977,4,5,79,204,442,89
82978,4,14,13,213,88,89
82979,22,145,699,910,442,89
82980,8,84,442,910,442,89
82981,22,145,699,910,442,89
82982,22,145,699,910,442,89
82983,5,59,107,910,442,89
82984,3,16,16,910,442,89
82985,4,5,83,910,442,89
82986,22,145,699,910,442,89
82987,9,31,199,171,442,89
82988,22,145,699,910,442,89
82989,22,145,699,910,442,89
82990,22,145,699,910,442,89
82991,22,145,699,910,442,89
82992,22,145,699,910,442,89
82993,5,22,21,910,442,89
82994,3,3,2,5,1,89
82995,22,145,699,910,442,89
82996,2,2,1,75,46,4
82997,22,145,699,910,442,89
82998,4,5,324,308,442,89
82999,22,145,699,910,442,89
83000,1,9,49,31,442,89
83001,12,85,344,349,442,89
83002,1,9,14,910,442,89
83003,22,145,699,910,442,89
83004,4,48,186,910,442,89
83005,4,4,3,910,442,89
83006,2,2,47,91,442,89
83007,22,145,699,910,442,89
83008,10,25,45,43,442,89
83009,8,56,328,910,442,89
83010,22,145,699,910,442,89
83011,22,145,699,910,442,89
83012,1,9,8,910,442,89
83013,11,27,124,105,442,89
83014,22,145,699,910,442,89
83015,3,3,2,2,442,89
83016,22,145,699,910,442,89
83017,22,145,699,910,442,89
83018,22,145,699,910,442,89
83019,22,145,699,910,442,89
83020,4,14,13,11,442,89
83021,2,2,287,303,442,89
83022,3,18,18,26,442,89
83023,22,145,699,910,442,89
83024,1,9,8,910,442,89
83025,22,145,699,910,442,89
83026,22,145,699,910,442,89
83027,3,145,699,910,442,89
83028,5,6,103,910,442,89
83029,22,145,699,910,442,89
83030,8,11,135,116,442,89
83031,8,36,44,910,442,89
83032,22,145,699,910,442,89
83033,9,31,84,66,442,89
83034,22,145,699,910,442,89
83035,22,145,699,910,442,89
83036,3,12,67,84,43,89
83037,22,145,699,910,442,89
83038,22,145,699,910,442,89
83039,22,145,699,910,442,89
83040,22,145,699,910,442,89
83041,22,145,699,910,442,89
83042,5,45,245,910,442,89
83043,1,9,66,910,442,89
83044,3,3,2,2,442,89
83045,1,1,699,910,442,89
83046,22,145,699,910,442,89
83047,22,145,699,910,442,89
83048,22,145,699,910,442,89
83049,22,145,699,910,442,89
83050,22,145,699,910,442,89
83051,22,145,699,910,442,89
83052,22,145,699,910,442,89
83053,22,145,699,910,442,89
83054,1,9,339,343,442,89
83055,13,61,109,910,442,89
83056,4,14,116,117,442,89
83057,22,145,699,910,442,89
83058,1,9,30,910,442,89
83059,6,21,699,910,442,89
83060,2,2,1,144,65,11
83061,3,3,2,2,442,89
83062,17,65,115,910,442,89
83063,4,47,110,910,442,89
83064,2,2,1,98,442,89
83065,1,9,66,910,442,89
83066,22,145,699,910,442,89
83067,6,21,699,910,442,89
83068,22,145,699,910,442,89
83069,22,145,699,910,442,89
83070,9,31,39,272,442,89
83071,22,145,699,910,442,89
83072,1,1,699,910,442,89
83073,12,30,37,28,95,89
83074,22,145,699,910,442,89
83075,5,39,62,910,442,89
83076,22,145,699,910,442,89
83077,2,20,142,121,442,89
83078,1,9,8,910,442,89
83079,22,145,699,910,442,89
83080,4,4,3,910,442,89
83081,22,145,699,910,442,89
83082,22,145,699,910,442,89
83083,22,145,699,910,442,89
83084,22,145,699,910,442,89
83085,22,145,699,910,442,89
83086,5,39,51,910,442,89
83087,22,145,699,910,442,89
83088,6,74,699,910,442,89
83089,2,20,142,357,442,89
83090,1,9,55,37,442,89
83091,22,145,699,910,442,89
83092,3,12,67,54,14,89
83093,5,91,225,910,442,89
83094,22,145,699,910,442,89
83095,22,145,699,910,442,89
83096,11,89,273,260,211,89
83097,3,12,105,87,442,89
83098,2,2,1,144,178,31
83099,8,24,23,910,442,89
83100,8,24,46,910,442,89
83101,11,97,471,910,442,89
83102,4,14,335,335,442,89
83103,4,14,13,11,442,89
83104,22,145,699,910,442,89
83105,1,1,699,910,442,89
83106,22,145,699,910,442,89
83107,19,135,581,910,442,89
83108,22,145,699,910,442,89
83109,22,145,699,910,442,89
83110,1,9,49,31,442,89
83111,1,1,699,910,442,89
83112,22,145,699,910,442,89
83113,1,17,143,910,442,89
83114,22,145,699,910,442,89
83115,1,1,699,910,442,89
83116,22,145,699,910,442,89
83117,9,31,84,66,442,89
83118,22,145,699,910,442,89
83119,12,30,37,107,442,89
83120,11,27,124,445,442,89
83121,22,145,699,910,442,89
83122,22,145,699,910,442,89
83123,22,145,699,910,442,89
83124,22,145,699,910,442,89
83125,22,145,699,910,442,89
83126,22,145,699,910,442,89
83127,10,25,24,53,13,89
83128,22,145,699,910,442,89
83129,22,145,699,910,442,89
83130,22,145,699,910,442,89
83131,10,25,45,72,442,89
83132,3,3,2,5,1,89
83133,4,28,33,18,442,89
83134,6,21,699,910,442,89
83135,12,30,37,107,442,89
83136,22,145,699,910,442,89
83137,4,14,158,458,268,89
83138,3,3,2,2,442,89
83139,22,145,699,910,442,89
83140,22,145,699,910,442,89
83141,22,145,699,910,442,89
83142,8,63,249,910,442,89
83143,22,145,699,910,442,89
83144,4,47,74,824,442,89
83145,1,1,699,910,442,89
83146,22,145,699,910,442,89
83147,22,145,699,910,442,89
83148,5,22,151,910,442,89
83149,22,145,699,910,442,89
83150,12,30,37,65,73,29
83151,3,12,67,80,29,89
83152,3,8,57,910,442,89
83153,1,1,699,910,442,89
83154,22,145,699,910,442,89
83155,3,8,7,910,442,89
83156,3,3,2,2,442,89
83157,14,82,178,151,297,74
83158,4,42,63,73,442,89
83159,22,145,699,910,442,89
83160,1,1,699,910,442,89
83161,22,145,699,910,442,89
83162,22,145,699,910,442,89
83163,4,14,59,41,146,89
83164,22,145,699,910,442,89
83165,22,145,699,910,442,89
83166,22,145,699,910,442,89
83167,22,145,699,910,442,89
83168,22,145,699,910,442,89
83169,1,9,8,910,442,89
83170,22,145,699,910,442,89
83171,3,8,77,910,442,89
83172,1,1,699,910,442,89
83173,3,8,57,910,442,89
83174,22,145,699,910,442,89
83175,11,27,31,564,442,89
83176,22,145,699,910,442,89
83177,6,21,699,910,442,89
83178,1,1,699,910,442,89
83179,22,145,699,910,442,89
83180,22,145,699,910,442,89
83181,8,50,88,910,442,89
83182,22,145,699,910,442,89
83183,22,145,699,910,442,89
83184,22,145,699,910,442,89
83185,1,1,699,910,442,89
83186,22,145,699,910,442,89
83187,1,9,185,153,87,89
83188,22,145,699,910,442,89
83189,8,24,23,910,442,89
83190,22,145,699,910,442,89
83191,22,145,699,910,442,89
83192,8,34,41,23,442,89
83193,22,145,699,910,442,89
83194,4,14,38,485,442,89
83195,22,145,699,910,442,89
83196,4,14,13,46,442,89
83197,5,6,5,910,442,89
83198,22,145,699,910,442,89
83199,3,3,2,2,442,89
83200,22,145,699,910,442,89
83201,22,145,699,910,442,89
83202,1,9,157,910,442,89
83203,8,56,99,910,442,89
83204,22,145,699,910,442,89
83205,22,145,699,910,442,89
83206,22,145,699,910,442,89
83207,4,14,59,41,200,89
83208,22,145,699,910,442,89
83209,1,9,8,910,442,89
83210,22,145,699,910,442,89
83211,2,20,19,137,442,89
83212,3,3,2,2,442,89
83213,8,24,23,910,442,89
83214,19,135,581,910,442,89
83215,3,3,2,2,442,89
83216,3,3,2,5,39,89
83217,22,145,699,910,442,89
83218,3,3,2,2,442,89
83219,22,145,699,910,442,89
83220,2,2,1,15,133,89
83221,8,24,23,910,442,89
83222,22,145,699,910,442,89
83223,1,1,699,910,442,89
83224,9,31,54,36,442,89
83225,22,145,699,910,442,89
83226,4,14,13,268,442,89
83227,13,35,243,216,442,89
83228,1,9,66,910,442,89
83229,3,16,111,200,77,89
83230,7,10,699,910,442,89
83231,8,33,699,910,442,89
83232,22,145,699,910,442,89
83233,3,49,127,106,38,89
83234,3,49,127,106,38,89
83235,5,6,103,910,442,89
83236,6,74,699,910,442,89
83237,22,145,699,910,442,89
83238,22,145,699,910,442,89
83239,4,42,63,73,442,89
83240,1,9,73,910,442,89
83241,1,1,699,910,442,89
83242,1,1,699,910,442,89
83243,8,24,46,910,442,89
83244,2,2,47,27,442,89
83245,6,74,699,910,442,89
83246,22,145,699,910,442,89
83247,1,9,30,910,442,89
83248,22,145,699,910,442,89
83249,22,145,699,910,442,89
83250,22,145,699,910,442,89
83251,1,9,66,910,442,89
83252,1,9,53,35,442,89
83253,22,145,699,910,442,89
83254,22,145,699,910,442,89
83255,3,8,7,910,442,89
83256,1,9,66,910,442,89
83257,22,145,699,910,442,89
83258,22,145,699,910,442,89
83259,4,14,13,145,442,89
83260,5,91,212,910,442,89
83261,22,145,699,910,442,89
83262,22,145,699,910,442,89
83263,1,1,699,910,442,89
83264,22,145,699,910,442,89
83265,22,145,699,910,442,89
83266,1,23,22,910,442,89
83267,22,145,699,910,442,89
83268,22,145,699,910,442,89
83269,3,3,2,2,442,89
83270,4,38,144,122,442,89
83271,4,14,13,11,442,89
83272,4,42,63,73,442,89
83273,22,145,699,910,442,89
83274,22,145,699,910,442,89
83275,6,21,699,910,442,89
83276,1,9,8,910,442,89
83277,15,46,71,910,442,89
83278,3,12,78,60,442,89
83279,22,145,699,910,442,89
83280,12,30,130,138,442,89
83281,12,85,191,155,442,89
83282,9,31,84,66,442,89
83283,22,145,699,910,442,89
83284,8,11,10,910,442,89
83285,22,145,699,910,442,89
83286,22,145,699,910,442,89
83287,4,47,110,910,442,89
83288,4,14,158,458,347,89
83289,1,9,14,910,442,89
83290,22,145,699,910,442,89
83291,6,74,699,910,442,89
83292,4,52,699,910,442,89
83293,4,14,13,11,442,89
83294,8,15,117,910,442,89
83295,4,14,13,11,442,89
83296,12,30,37,28,9,89
83297,8,11,10,910,442,89
83298,1,1,699,910,442,89
83299,22,145,699,910,442,89
83300,22,145,699,910,442,89
83301,1,9,14,910,442,89
83302,4,26,376,395,298,89
83303,22,145,699,910,442,89
83304,22,145,699,910,442,89
83305,4,4,217,910,442,89
83306,22,145,699,910,442,89
83307,4,28,33,18,442,89
83308,4,42,63,73,442,89
83309,22,145,699,910,442,89
83310,22,145,699,910,442,89
83311,22,145,699,910,442,89
83312,4,42,63,73,442,89
83313,22,145,699,910,442,89
83314,1,9,66,910,442,89
83315,1,1,699,910,442,89
83316,12,30,300,278,398,89
83317,13,35,243,874,442,89
83318,22,145,699,910,442,89
83319,22,145,699,910,442,89
83320,1,1,699,910,442,89
83321,1,9,14,910,442,89
83322,11,27,302,910,442,89
83323,22,145,699,910,442,89
83324,4,26,376,395,373,89
83325,22,145,699,910,442,89
83326,8,15,117,910,442,89
83327,4,14,158,164,120,89
83328,8,34,41,367,442,89
83329,22,145,699,910,442,89
83330,4,48,186,910,442,89
83331,1,9,14,910,442,89
83332,22,145,699,910,442,89
83333,3,60,508,910,442,89
83334,22,145,699,910,442,89
83335,11,27,134,910,442,89
83336,4,26,376,395,182,89
83337,1,9,8,910,442,89
83338,2,2,9,32,442,89
83339,22,145,699,910,442,89
83340,22,145,699,910,442,89
83341,22,145,699,910,442,89
83342,1,1,699,910,442,89
83343,22,145,699,910,442,89
83344,22,145,699,910,442,89
83345,22,145,699,910,442,89
83346,8,24,23,910,442,89
83347,8,15,117,910,442,89
83348,22,145,699,910,442,89
83349,22,145,699,910,442,89
83350,22,145,699,910,442,89
83351,5,45,245,910,442,89
83352,22,145,699,910,442,89
83353,22,145,699,910,442,89
83354,14,41,132,114,442,89
83355,3,8,7,910,442,89
83356,8,50,383,910,442,89
83357,4,14,13,46,442,89
83358,8,24,23,910,442,89
83359,3,3,2,5,31,89
83360,22,145,699,910,442,89
83361,1,1,699,910,442,89
83362,22,145,699,910,442,89
83363,22,145,699,910,442,89
83364,22,145,699,910,442,89
83365,22,145,699,910,442,89
83366,22,145,699,910,442,89
83367,8,11,43,910,442,89
83368,3,3,2,2,442,89
83369,22,145,699,910,442,89
83370,4,28,33,123,442,89
83371,4,4,3,910,442,89
83372,9,31,89,70,442,89
83373,4,5,26,14,442,89
83374,5,45,173,910,442,89
83375,22,145,699,910,442,89
83376,4,5,83,910,442,89
83377,22,145,699,910,442,89
83378,8,15,122,910,442,89
83379,22,145,699,910,442,89
83380,9,31,89,192,442,89
83381,22,145,699,910,442,89
83382,4,42,63,425,442,89
83383,22,145,699,910,442,89
83384,12,30,130,866,417,89
83385,3,18,18,26,442,89
83386,5,53,104,910,442,89
83387,22,145,699,910,442,89
83388,22,145,699,910,442,89
83389,22,145,699,910,442,89
83390,12,30,491,880,427,89
83391,8,24,23,910,442,89
83392,1,9,66,910,442,89
83393,4,26,29,16,91,89
83394,22,145,699,910,442,89
83395,5,6,103,910,442,89
83396,2,2,70,221,84,89
83397,22,145,699,910,442,89
83398,1,9,66,910,442,89
83399,5,39,51,910,442,89
83400,2,2,1,9,3,89
83401,22,145,699,910,442,89
83402,11,87,201,910,442,89
83403,3,3,2,5,1,89
83404,2,2,47,366,442,89
83405,22,145,699,910,442,89
83406,1,9,53,118,442,89
83407,13,61,370,910,442,89
83408,3,12,105,108,442,89
83409,8,24,46,910,442,89
83410,1,1,699,910,442,89
83411,22,145,699,910,442,89
83412,3,3,2,2,442,89
83413,22,145,699,910,442,89
83414,22,145,699,910,442,89
83415,11,27,265,910,442,89
83416,10,25,330,326,138,89
83417,22,145,699,910,442,89
83418,22,145,699,910,442,89
83419,22,145,699,910,442,89
83420,4,14,59,41,41,89
83421,3,16,16,910,442,89
83422,4,28,76,910,442,89
83423,22,145,699,910,442,89
83424,22,145,699,910,442,89
83425,9,31,54,36,442,89
83426,2,2,287,422,442,89
83427,22,145,699,910,442,89
83428,22,145,699,910,442,89
83429,4,5,26,48,442,89
83430,3,12,67,84,143,89
83431,8,15,117,910,442,89
83432,22,145,699,910,442,89
83433,22,145,699,910,442,89
83434,22,145,699,910,442,89
83435,22,145,699,910,442,89
83436,22,145,699,910,442,89
83437,14,82,178,151,55,7
83438,1,1,699,910,442,89
83439,3,3,2,2,442,89
83440,22,145,699,910,442,89
83441,22,145,699,910,442,89
83442,4,14,13,8,2,89
83443,22,145,699,910,442,89
83444,22,145,699,910,442,89
83445,22,145,699,910,442,89
83446,22,145,699,910,442,89
83447,22,145,699,910,442,89
83448,22,145,699,910,442,89
83449,4,14,13,179,442,89
83450,22,145,699,910,442,89
83451,22,145,699,910,442,89
83452,11,27,124,779,442,89
83453,4,14,13,176,442,89
83454,1,1,699,910,442,89
83455,4,14,13,11,442,89
83456,22,145,699,910,442,89
83457,22,145,699,910,442,89
83458,22,145,699,910,442,89
83459,22,145,699,910,442,89
83460,8,68,473,910,442,89
83461,22,145,699,910,442,89
83462,22,145,699,910,442,89
83463,4,42,203,384,442,89
83464,22,145,699,910,442,89
83465,22,145,699,910,442,89
83466,8,50,91,910,442,89
83467,22,145,699,910,442,89
83468,22,145,699,910,442,89
83469,9,13,155,910,442,89
83470,22,145,699,910,442,89
83471,22,145,699,910,442,89
83472,8,36,44,910,442,89
83473,6,21,699,910,442,89
83474,22,145,699,910,442,89
83475,22,145,699,910,442,89
83476,22,145,699,910,442,89
83477,22,145,699,910,442,89
83478,1,9,14,910,442,89
83479,22,145,699,910,442,89
83480,22,145,699,910,442,89
83481,22,145,699,910,442,89
83482,1,1,699,910,442,89
83483,1,9,49,300,442,89
83484,1,1,699,910,442,89
83485,8,24,46,910,442,89
83486,22,145,699,910,442,89
83487,22,145,699,910,442,89
83488,1,9,53,129,442,89
83489,11,87,201,910,442,89
83490,8,24,23,910,442,89
83491,1,9,53,129,442,89
83492,1,9,49,31,442,89
83493,14,82,178,290,124,89
83494,1,29,221,191,442,89
83495,10,25,45,51,12,1
83496,22,145,699,910,442,89
83497,2,2,1,9,3,89
83498,22,145,699,910,442,89
83499,1,9,65,113,442,89
83500,1,1,699,910,442,89
83501,8,84,187,910,442,89
83502,1,29,179,910,442,89
83503,8,24,23,910,442,89
83504,1,9,30,910,442,89
83505,22,145,699,910,442,89
83506,22,145,699,910,442,89
83507,22,145,699,910,442,89
83508,22,145,699,910,442,89
83509,3,12,105,108,442,89
83510,22,145,699,910,442,89
83511,1,9,73,910,442,89
83512,1,9,53,129,442,89
83513,8,24,23,910,442,89
83514,3,3,2,2,442,89
83515,8,50,449,910,442,89
83516,22,145,699,910,442,89
83517,3,18,18,26,442,89
83518,9,31,39,22,442,89
83519,22,145,699,910,442,89
83520,22,145,699,910,442,89
83521,22,145,699,910,442,89
83522,1,1,699,910,442,89
83523,22,145,699,910,442,89
83524,12,30,361,377,442,89
83525,22,145,699,910,442,89
83526,22,145,699,910,442,89
83527,22,145,699,910,442,89
83528,22,145,699,910,442,89
83529,22,145,699,910,442,89
83530,8,34,227,910,442,89
83531,4,14,13,25,442,89
83532,22,145,699,910,442,89
83533,3,3,2,2,442,89
83534,22,145,699,910,442,89
83535,4,14,13,83,442,89
83536,10,25,24,85,121,89
83537,1,9,49,31,442,89
83538,8,34,41,367,442,89
83539,1,1,699,910,442,89
83540,3,3,2,2,442,89
83541,1,9,14,910,442,89
83542,3,3,2,2,442,89
83543,1,1,699,910,442,89
83544,22,145,699,910,442,89
83545,22,145,699,910,442,89
83546,1,9,66,910,442,89
83547,8,15,15,910,442,89
83548,22,145,699,910,442,89
83549,22,145,699,910,442,89
83550,2,2,70,221,84,89
83551,1,9,65,90,442,89
83552,22,145,699,910,442,89
83553,22,145,699,910,442,89
83554,22,145,699,910,442,89
83555,22,145,699,910,442,89
83556,22,145,699,910,442,89
83557,22,145,699,910,442,89
83558,8,11,102,910,442,89
83559,22,145,699,910,442,89
83560,6,21,699,910,442,89
83561,22,145,699,910,442,89
83562,22,145,699,910,442,89
83563,22,145,699,910,442,89
83564,11,27,215,910,442,89
83565,22,145,699,910,442,89
83566,22,145,699,910,442,89
83567,15,46,305,282,442,89
83568,8,56,99,910,442,89
83569,22,145,699,910,442,89
83570,22,145,699,910,442,89
83571,8,34,41,367,442,89
83572,22,145,699,910,442,89
83573,22,145,699,910,442,89
83574,4,14,69,562,442,89
83575,8,11,10,910,442,89
83576,6,83,699,910,442,89
83577,1,9,8,910,442,89
83578,3,8,7,910,442,89
83579,22,145,699,910,442,89
83580,22,145,699,910,442,89
83581,22,145,699,910,442,89
83582,5,6,5,910,442,89
83583,22,145,699,910,442,89
83584,9,31,54,36,442,89
83585,22,145,699,910,442,89
83586,1,9,66,910,442,89
83587,10,25,45,24,442,89
83588,1,9,157,910,442,89
83589,4,14,158,403,300,89
83590,12,30,37,20,48,89
83591,22,145,699,910,442,89
83592,1,9,49,31,442,89
83593,9,31,54,42,442,89
83594,12,30,37,65,68,89
83595,22,145,699,910,442,89
83596,1,9,49,31,442,89
83597,22,145,699,910,442,89
83598,22,145,699,910,442,89
83599,22,145,699,910,442,89
83600,1,9,49,31,442,89
83601,22,145,699,910,442,89
83602,5,39,51,910,442,89
83603,19,71,146,124,442,89
83604,13,61,109,910,442,89
83605,22,145,699,910,442,89
83606,10,25,45,95,442,89
83607,4,42,63,73,442,89
83608,9,31,54,36,442,89
83609,3,3,2,2,442,89
83610,8,24,23,910,442,89
83611,1,9,188,339,442,89
83612,22,145,699,910,442,89
83613,3,18,18,26,442,89
83614,1,29,179,910,442,89
83615,22,145,699,910,442,89
83616,1,29,423,910,442,89
83617,4,47,74,149,442,89
83618,22,145,699,910,442,89
83619,3,3,2,5,180,89
83620,1,9,49,31,442,89
83621,22,145,699,910,442,89
83622,3,3,2,2,442,89
83623,2,2,47,341,442,89
83624,4,42,63,73,442,89
83625,22,145,699,910,442,89
83626,17,55,218,280,119,89
83627,4,14,13,25,442,89
83628,4,5,456,504,442,89
83629,8,24,23,910,442,89
83630,22,145,699,910,442,89
83631,1,1,699,910,442,89
83632,22,145,699,910,442,89
83633,22,145,699,910,442,89
83634,2,2,1,75,46,8
83635,22,145,699,910,442,89
83636,1,17,169,910,442,89
83637,22,145,699,910,442,89
83638,22,145,699,910,442,89
83639,5,59,107,910,442,89
83640,3,12,67,80,29,89
83641,22,145,699,910,442,89
83642,12,85,372,391,442,89
83643,3,16,297,385,442,89
83644,22,145,699,910,442,89
83645,22,145,699,910,442,89
83646,4,42,63,239,442,89
83647,9,31,80,180,442,89
83648,22,145,699,910,442,89
83649,3,3,2,5,1,89
83650,22,145,699,910,442,89
83651,5,6,5,910,442,89
83652,1,23,22,910,442,89
83653,5,40,346,910,442,89
83654,2,2,9,32,442,89
83655,22,145,699,910,442,89
83656,22,145,699,910,442,89
83657,1,9,49,31,442,89
83658,22,145,699,910,442,89
83659,3,3,2,2,442,89
83660,22,145,699,910,442,89
83661,22,145,699,910,442,89
83662,22,145,699,910,442,89
83663,22,145,699,910,442,89
83664,5,22,506,910,442,89
83665,22,145,699,910,442,89
83666,22,145,699,910,442,89
83667,22,145,699,910,442,89
83668,22,145,699,910,442,89
83669,22,145,699,910,442,89
83670,1,9,55,37,442,89
83671,22,145,699,910,442,89
83672,5,45,97,910,442,89
83673,22,145,699,910,442,89
83674,22,145,699,910,442,89
83675,4,38,58,40,442,89
83676,3,12,668,910,442,89
83677,10,25,45,51,12,1
83678,8,24,23,910,442,89
83679,2,20,19,137,442,89
83680,22,145,699,910,442,89
83681,1,1,699,910,442,89
83682,8,33,699,910,442,89
83683,8,34,227,910,442,89
83684,4,5,79,204,442,89
83685,1,1,699,910,442,89
83686,3,3,2,5,1,89
83687,8,63,113,910,442,89
83688,22,145,699,910,442,89
83689,9,31,54,50,442,89
83690,22,145,699,910,442,89
83691,1,29,207,910,442,89
83692,4,38,48,212,442,89
83693,8,24,23,910,442,89
83694,3,8,682,910,442,89
83695,4,28,76,910,442,89
83696,3,8,7,910,442,89
83697,22,145,699,910,442,89
83698,22,145,699,910,442,89
83699,22,145,699,910,442,89
83700,1,1,699,910,442,89
83701,11,27,301,279,442,89
83702,10,25,24,53,13,89
83703,22,145,699,910,442,89
83704,22,145,699,910,442,89
83705,22,145,699,910,442,89
83706,5,45,177,910,442,89
83707,16,51,699,910,442,89
83708,22,145,699,910,442,89
83709,4,14,13,176,442,89
83710,6,21,699,910,442,89
83711,3,3,2,2,442,89
83712,4,14,158,167,271,89
83713,22,145,699,910,442,89
83714,22,145,699,910,442,89
83715,22,145,699,910,442,89
83716,6,76,699,910,442,89
83717,22,145,699,910,442,89
83718,5,39,62,910,442,89
83719,22,145,699,910,442,89
83720,22,145,699,910,442,89
83721,5,40,316,910,442,89
83722,2,2,47,74,225,89
83723,22,145,699,910,442,89
83724,22,145,699,910,442,89
83725,22,145,699,910,442,89
83726,22,145,699,910,442,89
83727,4,75,154,910,442,89
83728,3,8,7,910,442,89
83729,9,31,84,66,442,89
83730,1,17,17,910,442,89
83731,1,1,699,910,442,89
83732,11,88,630,910,442,89
83733,22,145,699,910,442,89
83734,22,145,699,910,442,89
83735,15,46,214,185,442,89
83736,22,145,699,910,442,89
83737,22,145,699,910,442,89
